DATE,STATE,frequency,Name,latitude,longitude
2007-02,Texas,722,Texas,31.131,-98.7607
2007-03,Texas,592,Texas,31.131,-98.7607
2007-04,Texas,190,Texas,31.131,-98.7607
2007-05,Texas,114,Texas,31.131,-98.7607
2007-06,Texas,107,Texas,31.131,-98.7607
2007-07,Texas,154,Texas,31.131,-98.7607
2007-08,Texas,334,Texas,31.131,-98.7607
2007-09,Texas,366,Texas,31.131,-98.7607
2007-10,Texas,743,Texas,31.131,-98.7607
2007-11,Texas,606,Texas,31.131,-98.7607
2007-12,Texas,1313,Texas,31.131,-98.7607
2008-01,Texas,2970,Texas,31.131,-98.7607
2008-02,Texas,2455,Texas,31.131,-98.7607
2008-03,Texas,1876,Texas,31.131,-98.7607
2008-04,Texas,1166,Texas,31.131,-98.7607
2008-05,Texas,950,Texas,31.131,-98.7607
2008-06,Texas,1741,Texas,31.131,-98.7607
2008-07,Texas,2036,Texas,31.131,-98.7607
2008-08,Texas,1193,Texas,31.131,-98.7607
2008-09,Texas,716,Texas,31.131,-98.7607
2008-10,Texas,882,Texas,31.131,-98.7607
2008-11,Texas,977,Texas,31.131,-98.7607
2008-12,Texas,1105,Texas,31.131,-98.7607
2009-01,Texas,2577,Texas,31.131,-98.7607
2009-02,Texas,2118,Texas,31.131,-98.7607
2009-03,Texas,2010,Texas,31.131,-98.7607
2009-04,Texas,1441,Texas,31.131,-98.7607
2009-05,Texas,716,Texas,31.131,-98.7607
2009-06,Texas,1125,Texas,31.131,-98.7607
2009-07,Texas,1741,Texas,31.131,-98.7607
2009-08,Texas,1059,Texas,31.131,-98.7607
2009-09,Texas,552,Texas,31.131,-98.7607
2009-10,Texas,222,Texas,31.131,-98.7607
2009-11,Texas,286,Texas,31.131,-98.7607
2009-12,Texas,295,Texas,31.131,-98.7607
2010-01,Texas,702,Texas,31.131,-98.7607
2010-02,Texas,467,Texas,31.131,-98.7607
2010-03,Texas,887,Texas,31.131,-98.7607
2010-04,Texas,631,Texas,31.131,-98.7607
2010-05,Texas,610,Texas,31.131,-98.7607
2010-06,Texas,796,Texas,31.131,-98.7607
2010-07,Texas,498,Texas,31.131,-98.7607
2010-08,Texas,1217,Texas,31.131,-98.7607
2010-09,Texas,682,Texas,31.131,-98.7607
2010-10,Texas,1067,Texas,31.131,-98.7607
2010-11,Texas,716,Texas,31.131,-98.7607
2010-12,Texas,1078,Texas,31.131,-98.7607
2011-01,Texas,1775,Texas,31.131,-98.7607
2011-02,Texas,1858,Texas,31.131,-98.7607
2011-03,Texas,1887,Texas,31.131,-98.7607
2011-04,Texas,2080,Texas,31.131,-98.7607
2011-05,Texas,1314,Texas,31.131,-98.7607
2011-06,Texas,2081,Texas,31.131,-98.7607
2011-07,Texas,1955,Texas,31.131,-98.7607
2011-08,Texas,2459,Texas,31.131,-98.7607
2011-09,Texas,2369,Texas,31.131,-98.7607
2011-10,Texas,865,Texas,31.131,-98.7607
2011-11,Texas,465,Texas,31.131,-98.7607
2011-12,Texas,345,Texas,31.131,-98.7607
2012-01,Texas,690,Texas,31.131,-98.7607
2012-02,Texas,306,Texas,31.131,-98.7607
2012-03,Texas,474,Texas,31.131,-98.7607
2012-04,Texas,371,Texas,31.131,-98.7607
2012-05,Texas,734,Texas,31.131,-98.7607
2012-06,Texas,910,Texas,31.131,-98.7607
2012-07,Texas,1227,Texas,31.131,-98.7607
2012-08,Texas,1059,Texas,31.131,-98.7607
2012-09,Texas,673,Texas,31.131,-98.7607
2012-10,Texas,327,Texas,31.131,-98.7607
2012-11,Texas,442,Texas,31.131,-98.7607
2012-12,Texas,410,Texas,31.131,-98.7607
2013-01,Texas,802,Texas,31.131,-98.7607
2013-02,Texas,849,Texas,31.131,-98.7607
2013-03,Texas,1305,Texas,31.131,-98.7607
2013-04,Texas,522,Texas,31.131,-98.7607
2013-05,Texas,596,Texas,31.131,-98.7607
2013-06,Texas,943,Texas,31.131,-98.7607
2013-07,Texas,1612,Texas,31.131,-98.7607
2013-08,Texas,1263,Texas,31.131,-98.7607
2013-09,Texas,919,Texas,31.131,-98.7607
2013-10,Texas,371,Texas,31.131,-98.7607
2013-11,Texas,239,Texas,31.131,-98.7607
2013-12,Texas,314,Texas,31.131,-98.7607
2014-01,Texas,1320,Texas,31.131,-98.7607
2014-02,Texas,782,Texas,31.131,-98.7607
2014-03,Texas,959,Texas,31.131,-98.7607
2014-04,Texas,663,Texas,31.131,-98.7607
2014-05,Texas,829,Texas,31.131,-98.7607
2014-06,Texas,407,Texas,31.131,-98.7607
2014-07,Texas,751,Texas,31.131,-98.7607
2014-08,Texas,892,Texas,31.131,-98.7607
2014-09,Texas,570,Texas,31.131,-98.7607
2014-10,Texas,567,Texas,31.131,-98.7607
2014-11,Texas,518,Texas,31.131,-98.7607
2014-12,Texas,280,Texas,31.131,-98.7607
2015-01,Texas,880,Texas,31.131,-98.7607
2015-02,Texas,717,Texas,31.131,-98.7607
2015-03,Texas,398,Texas,31.131,-98.7607
2015-04,Texas,270,Texas,31.131,-98.7607
2015-05,Texas,128,Texas,31.131,-98.7607
2015-06,Texas,349,Texas,31.131,-98.7607
2015-07,Texas,935,Texas,31.131,-98.7607
2015-08,Texas,1594,Texas,31.131,-98.7607
2015-09,Texas,1256,Texas,31.131,-98.7607
2015-10,Texas,1349,Texas,31.131,-98.7607
2015-11,Texas,182,Texas,31.131,-98.7607
2015-12,Texas,246,Texas,31.131,-98.7607
1992-01,Virginia,1,Virginia,37.7403,-78.2431
1992-02,Virginia,6,Virginia,37.7403,-78.2431
1992-03,Virginia,14,Virginia,37.7403,-78.2431
1992-04,Virginia,8,Virginia,37.7403,-78.2431
1992-05,Virginia,3,Virginia,37.7403,-78.2431
1992-07,Virginia,2,Virginia,37.7403,-78.2431
1992-08,Virginia,2,Virginia,37.7403,-78.2431
1992-10,Virginia,4,Virginia,37.7403,-78.2431
1992-11,Virginia,2,Virginia,37.7403,-78.2431
1992-12,Virginia,1,Virginia,37.7403,-78.2431
1993-01,Virginia,2,Virginia,37.7403,-78.2431
1993-02,Virginia,10,Virginia,37.7403,-78.2431
1993-03,Virginia,1,Virginia,37.7403,-78.2431
1993-04,Virginia,6,Virginia,37.7403,-78.2431
1993-06,Virginia,3,Virginia,37.7403,-78.2431
1993-07,Virginia,6,Virginia,37.7403,-78.2431
1993-08,Virginia,11,Virginia,37.7403,-78.2431
1993-09,Virginia,4,Virginia,37.7403,-78.2431
1993-10,Virginia,5,Virginia,37.7403,-78.2431
1993-11,Virginia,5,Virginia,37.7403,-78.2431
1993-12,Virginia,1,Virginia,37.7403,-78.2431
1994-03,Virginia,9,Virginia,37.7403,-78.2431
1994-04,Virginia,15,Virginia,37.7403,-78.2431
1994-05,Virginia,8,Virginia,37.7403,-78.2431
1994-06,Virginia,7,Virginia,37.7403,-78.2431
1994-07,Virginia,1,Virginia,37.7403,-78.2431
1994-08,Virginia,3,Virginia,37.7403,-78.2431
1994-09,Virginia,1,Virginia,37.7403,-78.2431
1994-10,Virginia,3,Virginia,37.7403,-78.2431
1994-11,Virginia,18,Virginia,37.7403,-78.2431
1994-12,Virginia,13,Virginia,37.7403,-78.2431
1995-01,Virginia,26,Virginia,37.7403,-78.2431
1995-02,Virginia,205,Virginia,37.7403,-78.2431
1995-03,Virginia,564,Virginia,37.7403,-78.2431
1995-04,Virginia,512,Virginia,37.7403,-78.2431
1995-05,Virginia,34,Virginia,37.7403,-78.2431
1995-06,Virginia,11,Virginia,37.7403,-78.2431
1995-07,Virginia,10,Virginia,37.7403,-78.2431
1995-08,Virginia,63,Virginia,37.7403,-78.2431
1995-09,Virginia,40,Virginia,37.7403,-78.2431
1995-10,Virginia,21,Virginia,37.7403,-78.2431
1995-11,Virginia,33,Virginia,37.7403,-78.2431
1995-12,Virginia,31,Virginia,37.7403,-78.2431
1996-02,Virginia,77,Virginia,37.7403,-78.2431
1996-03,Virginia,257,Virginia,37.7403,-78.2431
1996-04,Virginia,378,Virginia,37.7403,-78.2431
1996-05,Virginia,23,Virginia,37.7403,-78.2431
1996-06,Virginia,12,Virginia,37.7403,-78.2431
1996-07,Virginia,18,Virginia,37.7403,-78.2431
1996-08,Virginia,1,Virginia,37.7403,-78.2431
1996-09,Virginia,3,Virginia,37.7403,-78.2431
1996-10,Virginia,24,Virginia,37.7403,-78.2431
1996-11,Virginia,30,Virginia,37.7403,-78.2431
1996-12,Virginia,1,Virginia,37.7403,-78.2431
1997-01,Virginia,23,Virginia,37.7403,-78.2431
1997-02,Virginia,121,Virginia,37.7403,-78.2431
1997-03,Virginia,253,Virginia,37.7403,-78.2431
1997-04,Virginia,346,Virginia,37.7403,-78.2431
1997-05,Virginia,91,Virginia,37.7403,-78.2431
1997-06,Virginia,55,Virginia,37.7403,-78.2431
1997-07,Virginia,54,Virginia,37.7403,-78.2431
1997-08,Virginia,45,Virginia,37.7403,-78.2431
1997-09,Virginia,56,Virginia,37.7403,-78.2431
1997-10,Virginia,43,Virginia,37.7403,-78.2431
1997-11,Virginia,26,Virginia,37.7403,-78.2431
1997-12,Virginia,20,Virginia,37.7403,-78.2431
1998-01,Virginia,4,Virginia,37.7403,-78.2431
1998-02,Virginia,50,Virginia,37.7403,-78.2431
1998-03,Virginia,231,Virginia,37.7403,-78.2431
1998-04,Virginia,162,Virginia,37.7403,-78.2431
1998-05,Virginia,7,Virginia,37.7403,-78.2431
1998-06,Virginia,10,Virginia,37.7403,-78.2431
1998-07,Virginia,59,Virginia,37.7403,-78.2431
1998-08,Virginia,79,Virginia,37.7403,-78.2431
1998-09,Virginia,110,Virginia,37.7403,-78.2431
1998-10,Virginia,108,Virginia,37.7403,-78.2431
1998-11,Virginia,245,Virginia,37.7403,-78.2431
1998-12,Virginia,103,Virginia,37.7403,-78.2431
1999-01,Virginia,47,Virginia,37.7403,-78.2431
1999-02,Virginia,158,Virginia,37.7403,-78.2431
1999-03,Virginia,354,Virginia,37.7403,-78.2431
1999-04,Virginia,338,Virginia,37.7403,-78.2431
1999-05,Virginia,131,Virginia,37.7403,-78.2431
1999-06,Virginia,100,Virginia,37.7403,-78.2431
1999-07,Virginia,89,Virginia,37.7403,-78.2431
1999-08,Virginia,100,Virginia,37.7403,-78.2431
1999-09,Virginia,29,Virginia,37.7403,-78.2431
1999-10,Virginia,29,Virginia,37.7403,-78.2431
1999-11,Virginia,175,Virginia,37.7403,-78.2431
1999-12,Virginia,33,Virginia,37.7403,-78.2431
2000-01,Virginia,93,Virginia,37.7403,-78.2431
2000-02,Virginia,76,Virginia,37.7403,-78.2431
2000-03,Virginia,271,Virginia,37.7403,-78.2431
2000-04,Virginia,126,Virginia,37.7403,-78.2431
2000-05,Virginia,89,Virginia,37.7403,-78.2431
2000-06,Virginia,23,Virginia,37.7403,-78.2431
2000-07,Virginia,10,Virginia,37.7403,-78.2431
2000-08,Virginia,12,Virginia,37.7403,-78.2431
2000-09,Virginia,3,Virginia,37.7403,-78.2431
2000-10,Virginia,105,Virginia,37.7403,-78.2431
2000-11,Virginia,136,Virginia,37.7403,-78.2431
2000-12,Virginia,44,Virginia,37.7403,-78.2431
2001-01,Virginia,163,Virginia,37.7403,-78.2431
2001-02,Virginia,290,Virginia,37.7403,-78.2431
2001-03,Virginia,318,Virginia,37.7403,-78.2431
2001-04,Virginia,273,Virginia,37.7403,-78.2431
2001-05,Virginia,118,Virginia,37.7403,-78.2431
2001-06,Virginia,18,Virginia,37.7403,-78.2431
2001-07,Virginia,40,Virginia,37.7403,-78.2431
2001-08,Virginia,13,Virginia,37.7403,-78.2431
2001-09,Virginia,10,Virginia,37.7403,-78.2431
2001-10,Virginia,280,Virginia,37.7403,-78.2431
2001-11,Virginia,517,Virginia,37.7403,-78.2431
2001-12,Virginia,61,Virginia,37.7403,-78.2431
2002-01,Virginia,111,Virginia,37.7403,-78.2431
2002-02,Virginia,429,Virginia,37.7403,-78.2431
2002-03,Virginia,305,Virginia,37.7403,-78.2431
2002-04,Virginia,225,Virginia,37.7403,-78.2431
2002-05,Virginia,50,Virginia,37.7403,-78.2431
2002-06,Virginia,100,Virginia,37.7403,-78.2431
2002-07,Virginia,108,Virginia,37.7403,-78.2431
2002-08,Virginia,166,Virginia,37.7403,-78.2431
2002-09,Virginia,35,Virginia,37.7403,-78.2431
2002-10,Virginia,5,Virginia,37.7403,-78.2431
2002-11,Virginia,23,Virginia,37.7403,-78.2431
2002-12,Virginia,15,Virginia,37.7403,-78.2431
2003-01,Virginia,30,Virginia,37.7403,-78.2431
2003-02,Virginia,11,Virginia,37.7403,-78.2431
2003-03,Virginia,81,Virginia,37.7403,-78.2431
2003-04,Virginia,81,Virginia,37.7403,-78.2431
2003-05,Virginia,35,Virginia,37.7403,-78.2431
2003-06,Virginia,1,Virginia,37.7403,-78.2431
2003-07,Virginia,1,Virginia,37.7403,-78.2431
2003-08,Virginia,1,Virginia,37.7403,-78.2431
2003-09,Virginia,1,Virginia,37.7403,-78.2431
2003-10,Virginia,22,Virginia,37.7403,-78.2431
2003-11,Virginia,62,Virginia,37.7403,-78.2431
2003-12,Virginia,18,Virginia,37.7403,-78.2431
2004-01,Virginia,1,Virginia,37.7403,-78.2431
2004-02,Virginia,2,Virginia,37.7403,-78.2431
2004-03,Virginia,6,Virginia,37.7403,-78.2431
2004-04,Virginia,182,Virginia,37.7403,-78.2431
2004-05,Virginia,32,Virginia,37.7403,-78.2431
2004-06,Virginia,10,Virginia,37.7403,-78.2431
2004-07,Virginia,2,Virginia,37.7403,-78.2431
2004-08,Virginia,1,Virginia,37.7403,-78.2431
2004-09,Virginia,3,Virginia,37.7403,-78.2431
2004-10,Virginia,6,Virginia,37.7403,-78.2431
2004-11,Virginia,35,Virginia,37.7403,-78.2431
2004-12,Virginia,21,Virginia,37.7403,-78.2431
2005-01,Virginia,16,Virginia,37.7403,-78.2431
2005-02,Virginia,57,Virginia,37.7403,-78.2431
2005-03,Virginia,116,Virginia,37.7403,-78.2431
2005-04,Virginia,259,Virginia,37.7403,-78.2431
2005-05,Virginia,45,Virginia,37.7403,-78.2431
2005-06,Virginia,29,Virginia,37.7403,-78.2431
2005-07,Virginia,22,Virginia,37.7403,-78.2431
2005-08,Virginia,15,Virginia,37.7403,-78.2431
2005-09,Virginia,69,Virginia,37.7403,-78.2431
2005-10,Virginia,37,Virginia,37.7403,-78.2431
2005-11,Virginia,96,Virginia,37.7403,-78.2431
2005-12,Virginia,25,Virginia,37.7403,-78.2431
2006-01,Virginia,43,Virginia,37.7403,-78.2431
2006-02,Virginia,137,Virginia,37.7403,-78.2431
2006-03,Virginia,577,Virginia,37.7403,-78.2431
2006-04,Virginia,243,Virginia,37.7403,-78.2431
2006-05,Virginia,61,Virginia,37.7403,-78.2431
2006-06,Virginia,41,Virginia,37.7403,-78.2431
2006-07,Virginia,11,Virginia,37.7403,-78.2431
2006-08,Virginia,55,Virginia,37.7403,-78.2431
2006-09,Virginia,5,Virginia,37.7403,-78.2431
2006-10,Virginia,7,Virginia,37.7403,-78.2431
2006-11,Virginia,32,Virginia,37.7403,-78.2431
2006-12,Virginia,56,Virginia,37.7403,-78.2431
2007-01,Virginia,50,Virginia,37.7403,-78.2431
2007-02,Virginia,203,Virginia,37.7403,-78.2431
2007-03,Virginia,375,Virginia,37.7403,-78.2431
2007-04,Virginia,210,Virginia,37.7403,-78.2431
2007-05,Virginia,43,Virginia,37.7403,-78.2431
2007-06,Virginia,47,Virginia,37.7403,-78.2431
2007-07,Virginia,99,Virginia,37.7403,-78.2431
2007-08,Virginia,83,Virginia,37.7403,-78.2431
2007-09,Virginia,113,Virginia,37.7403,-78.2431
2007-10,Virginia,110,Virginia,37.7403,-78.2431
2007-11,Virginia,55,Virginia,37.7403,-78.2431
2007-12,Virginia,58,Virginia,37.7403,-78.2431
2008-01,Virginia,78,Virginia,37.7403,-78.2431
2008-02,Virginia,400,Virginia,37.7403,-78.2431
2008-03,Virginia,251,Virginia,37.7403,-78.2431
2008-04,Virginia,169,Virginia,37.7403,-78.2431
2008-05,Virginia,57,Virginia,37.7403,-78.2431
2008-06,Virginia,78,Virginia,37.7403,-78.2431
2008-07,Virginia,49,Virginia,37.7403,-78.2431
2008-08,Virginia,90,Virginia,37.7403,-78.2431
2008-09,Virginia,12,Virginia,37.7403,-78.2431
2008-10,Virginia,23,Virginia,37.7403,-78.2431
2008-11,Virginia,50,Virginia,37.7403,-78.2431
2008-12,Virginia,30,Virginia,37.7403,-78.2431
2009-01,Virginia,62,Virginia,37.7403,-78.2431
2009-02,Virginia,307,Virginia,37.7403,-78.2431
2009-03,Virginia,218,Virginia,37.7403,-78.2431
2009-04,Virginia,158,Virginia,37.7403,-78.2431
2009-05,Virginia,11,Virginia,37.7403,-78.2431
2009-06,Virginia,12,Virginia,37.7403,-78.2431
2009-07,Virginia,10,Virginia,37.7403,-78.2431
2009-08,Virginia,1,Virginia,37.7403,-78.2431
2009-09,Virginia,2,Virginia,37.7403,-78.2431
2009-10,Virginia,3,Virginia,37.7403,-78.2431
2010-01,Virginia,22,Virginia,37.7403,-78.2431
2010-02,Virginia,11,Virginia,37.7403,-78.2431
2010-03,Virginia,173,Virginia,37.7403,-78.2431
2010-04,Virginia,251,Virginia,37.7403,-78.2431
2010-05,Virginia,65,Virginia,37.7403,-78.2431
2010-06,Virginia,57,Virginia,37.7403,-78.2431
2010-07,Virginia,159,Virginia,37.7403,-78.2431
2010-08,Virginia,35,Virginia,37.7403,-78.2431
2010-09,Virginia,154,Virginia,37.7403,-78.2431
2010-10,Virginia,42,Virginia,37.7403,-78.2431
2010-11,Virginia,50,Virginia,37.7403,-78.2431
2010-12,Virginia,7,Virginia,37.7403,-78.2431
2011-01,Virginia,16,Virginia,37.7403,-78.2431
2011-02,Virginia,404,Virginia,37.7403,-78.2431
2011-03,Virginia,86,Virginia,37.7403,-78.2431
2011-04,Virginia,130,Virginia,37.7403,-78.2431
2011-05,Virginia,12,Virginia,37.7403,-78.2431
2011-06,Virginia,34,Virginia,37.7403,-78.2431
2011-07,Virginia,33,Virginia,37.7403,-78.2431
2011-08,Virginia,34,Virginia,37.7403,-78.2431
2011-09,Virginia,6,Virginia,37.7403,-78.2431
2011-10,Virginia,11,Virginia,37.7403,-78.2431
2011-11,Virginia,38,Virginia,37.7403,-78.2431
2011-12,Virginia,9,Virginia,37.7403,-78.2431
2012-01,Virginia,44,Virginia,37.7403,-78.2431
2012-02,Virginia,64,Virginia,37.7403,-78.2431
2012-03,Virginia,123,Virginia,37.7403,-78.2431
2012-04,Virginia,164,Virginia,37.7403,-78.2431
2012-05,Virginia,11,Virginia,37.7403,-78.2431
2012-06,Virginia,62,Virginia,37.7403,-78.2431
2012-07,Virginia,86,Virginia,37.7403,-78.2431
2012-08,Virginia,11,Virginia,37.7403,-78.2431
2012-09,Virginia,6,Virginia,37.7403,-78.2431
2012-10,Virginia,17,Virginia,37.7403,-78.2431
2012-11,Virginia,76,Virginia,37.7403,-78.2431
2012-12,Virginia,21,Virginia,37.7403,-78.2431
2013-01,Virginia,14,Virginia,37.7403,-78.2431
2013-02,Virginia,43,Virginia,37.7403,-78.2431
2013-03,Virginia,129,Virginia,37.7403,-78.2431
2013-04,Virginia,194,Virginia,37.7403,-78.2431
2013-05,Virginia,21,Virginia,37.7403,-78.2431
2013-06,Virginia,6,Virginia,37.7403,-78.2431
2013-07,Virginia,6,Virginia,37.7403,-78.2431
2013-08,Virginia,2,Virginia,37.7403,-78.2431
2013-09,Virginia,14,Virginia,37.7403,-78.2431
2013-10,Virginia,15,Virginia,37.7403,-78.2431
2013-11,Virginia,123,Virginia,37.7403,-78.2431
2013-12,Virginia,14,Virginia,37.7403,-78.2431
2014-01,Virginia,39,Virginia,37.7403,-78.2431
2014-02,Virginia,92,Virginia,37.7403,-78.2431
2014-03,Virginia,271,Virginia,37.7403,-78.2431
2014-04,Virginia,233,Virginia,37.7403,-78.2431
2014-05,Virginia,35,Virginia,37.7403,-78.2431
2014-06,Virginia,17,Virginia,37.7403,-78.2431
2014-07,Virginia,24,Virginia,37.7403,-78.2431
2014-08,Virginia,7,Virginia,37.7403,-78.2431
2014-09,Virginia,10,Virginia,37.7403,-78.2431
2014-10,Virginia,20,Virginia,37.7403,-78.2431
2014-11,Virginia,60,Virginia,37.7403,-78.2431
2014-12,Virginia,13,Virginia,37.7403,-78.2431
2015-01,Virginia,29,Virginia,37.7403,-78.2431
2015-02,Virginia,103,Virginia,37.7403,-78.2431
2015-03,Virginia,152,Virginia,37.7403,-78.2431
2015-04,Virginia,176,Virginia,37.7403,-78.2431
2015-05,Virginia,33,Virginia,37.7403,-78.2431
2015-06,Virginia,7,Virginia,37.7403,-78.2431
2015-07,Virginia,3,Virginia,37.7403,-78.2431
2015-08,Virginia,17,Virginia,37.7403,-78.2431
2015-09,Virginia,22,Virginia,37.7403,-78.2431
2015-10,Virginia,7,Virginia,37.7403,-78.2431
2015-11,Virginia,46,Virginia,37.7403,-78.2431
2015-12,Virginia,2,Virginia,37.7403,-78.2431
1992-01,Washington,4,Washington,47.4865,-120.361
1992-02,Washington,4,Washington,47.4865,-120.361
1992-03,Washington,61,Washington,47.4865,-120.361
1992-04,Washington,53,Washington,47.4865,-120.361
1992-05,Washington,184,Washington,47.4865,-120.361
1992-06,Washington,421,Washington,47.4865,-120.361
1992-07,Washington,372,Washington,47.4865,-120.361
1992-08,Washington,387,Washington,47.4865,-120.361
1992-09,Washington,182,Washington,47.4865,-120.361
1992-10,Washington,97,Washington,47.4865,-120.361
1992-11,Washington,7,Washington,47.4865,-120.361
1992-12,Washington,2,Washington,47.4865,-120.361
1993-01,Washington,2,Washington,47.4865,-120.361
1993-02,Washington,46,Washington,47.4865,-120.361
1993-03,Washington,16,Washington,47.4865,-120.361
1993-04,Washington,10,Washington,47.4865,-120.361
1993-05,Washington,70,Washington,47.4865,-120.361
1993-06,Washington,113,Washington,47.4865,-120.361
1993-07,Washington,177,Washington,47.4865,-120.361
1993-08,Washington,176,Washington,47.4865,-120.361
1993-09,Washington,204,Washington,47.4865,-120.361
1993-10,Washington,102,Washington,47.4865,-120.361
1993-11,Washington,65,Washington,47.4865,-120.361
1993-12,Washington,5,Washington,47.4865,-120.361
1994-01,Washington,3,Washington,47.4865,-120.361
1994-02,Washington,6,Washington,47.4865,-120.361
1994-03,Washington,80,Washington,47.4865,-120.361
1994-04,Washington,52,Washington,47.4865,-120.361
1994-05,Washington,97,Washington,47.4865,-120.361
1994-06,Washington,186,Washington,47.4865,-120.361
1994-07,Washington,731,Washington,47.4865,-120.361
1994-08,Washington,603,Washington,47.4865,-120.361
1994-09,Washington,155,Washington,47.4865,-120.361
1994-10,Washington,102,Washington,47.4865,-120.361
1994-11,Washington,3,Washington,47.4865,-120.361
1994-12,Washington,4,Washington,47.4865,-120.361
1995-01,Washington,21,Washington,47.4865,-120.361
1995-02,Washington,4,Washington,47.4865,-120.361
1995-03,Washington,34,Washington,47.4865,-120.361
1995-04,Washington,50,Washington,47.4865,-120.361
1995-05,Washington,121,Washington,47.4865,-120.361
1995-06,Washington,140,Washington,47.4865,-120.361
1995-07,Washington,308,Washington,47.4865,-120.361
1995-08,Washington,186,Washington,47.4865,-120.361
1995-09,Washington,301,Washington,47.4865,-120.361
1995-10,Washington,32,Washington,47.4865,-120.361
1995-11,Washington,14,Washington,47.4865,-120.361
1995-12,Washington,2,Washington,47.4865,-120.361
1996-01,Washington,2,Washington,47.4865,-120.361
1996-02,Washington,9,Washington,47.4865,-120.361
1996-03,Washington,29,Washington,47.4865,-120.361
1996-04,Washington,8,Washington,47.4865,-120.361
1996-05,Washington,20,Washington,47.4865,-120.361
1996-06,Washington,107,Washington,47.4865,-120.361
1996-07,Washington,310,Washington,47.4865,-120.361
1996-08,Washington,344,Washington,47.4865,-120.361
1996-09,Washington,197,Washington,47.4865,-120.361
1996-10,Washington,58,Washington,47.4865,-120.361
1996-11,Washington,7,Washington,47.4865,-120.361
1997-01,Washington,1,Washington,47.4865,-120.361
1997-02,Washington,6,Washington,47.4865,-120.361
1997-03,Washington,4,Washington,47.4865,-120.361
1997-04,Washington,39,Washington,47.4865,-120.361
1997-05,Washington,77,Washington,47.4865,-120.361
1997-06,Washington,78,Washington,47.4865,-120.361
1997-07,Washington,224,Washington,47.4865,-120.361
1997-08,Washington,434,Washington,47.4865,-120.361
1997-09,Washington,107,Washington,47.4865,-120.361
1997-10,Washington,20,Washington,47.4865,-120.361
1997-11,Washington,8,Washington,47.4865,-120.361
1997-12,Washington,1,Washington,47.4865,-120.361
1998-02,Washington,2,Washington,47.4865,-120.361
1998-03,Washington,14,Washington,47.4865,-120.361
1998-04,Washington,53,Washington,47.4865,-120.361
1998-05,Washington,37,Washington,47.4865,-120.361
1998-06,Washington,80,Washington,47.4865,-120.361
1998-07,Washington,453,Washington,47.4865,-120.361
1998-08,Washington,448,Washington,47.4865,-120.361
1998-09,Washington,266,Washington,47.4865,-120.361
1998-10,Washington,101,Washington,47.4865,-120.361
1998-11,Washington,23,Washington,47.4865,-120.361
1999-01,Washington,6,Washington,47.4865,-120.361
1999-02,Washington,2,Washington,47.4865,-120.361
1999-03,Washington,16,Washington,47.4865,-120.361
1999-04,Washington,104,Washington,47.4865,-120.361
1999-05,Washington,84,Washington,47.4865,-120.361
1999-06,Washington,132,Washington,47.4865,-120.361
1999-07,Washington,261,Washington,47.4865,-120.361
1999-08,Washington,488,Washington,47.4865,-120.361
1999-09,Washington,234,Washington,47.4865,-120.361
1999-10,Washington,138,Washington,47.4865,-120.361
1999-11,Washington,9,Washington,47.4865,-120.361
1999-12,Washington,1,Washington,47.4865,-120.361
2000-01,Washington,1,Washington,47.4865,-120.361
2000-02,Washington,3,Washington,47.4865,-120.361
2000-03,Washington,17,Washington,47.4865,-120.361
2000-04,Washington,69,Washington,47.4865,-120.361
2000-05,Washington,41,Washington,47.4865,-120.361
2000-06,Washington,123,Washington,47.4865,-120.361
2000-07,Washington,421,Washington,47.4865,-120.361
2000-08,Washington,324,Washington,47.4865,-120.361
2000-09,Washington,148,Washington,47.4865,-120.361
2000-10,Washington,68,Washington,47.4865,-120.361
2000-11,Washington,10,Washington,47.4865,-120.361
2000-12,Washington,1,Washington,47.4865,-120.361
2001-01,Washington,5,Washington,47.4865,-120.361
2001-02,Washington,7,Washington,47.4865,-120.361
2001-03,Washington,46,Washington,47.4865,-120.361
2001-04,Washington,47,Washington,47.4865,-120.361
2001-05,Washington,102,Washington,47.4865,-120.361
2001-06,Washington,105,Washington,47.4865,-120.361
2001-07,Washington,350,Washington,47.4865,-120.361
2001-08,Washington,306,Washington,47.4865,-120.361
2001-09,Washington,130,Washington,47.4865,-120.361
2001-10,Washington,50,Washington,47.4865,-120.361
2001-11,Washington,9,Washington,47.4865,-120.361
2001-12,Washington,1,Washington,47.4865,-120.361
2002-02,Washington,2,Washington,47.4865,-120.361
2002-03,Washington,15,Washington,47.4865,-120.361
2002-04,Washington,49,Washington,47.4865,-120.361
2002-05,Washington,56,Washington,47.4865,-120.361
2002-06,Washington,101,Washington,47.4865,-120.361
2002-07,Washington,404,Washington,47.4865,-120.361
2002-08,Washington,445,Washington,47.4865,-120.361
2002-09,Washington,147,Washington,47.4865,-120.361
2002-10,Washington,148,Washington,47.4865,-120.361
2002-11,Washington,50,Washington,47.4865,-120.361
2002-12,Washington,1,Washington,47.4865,-120.361
2003-01,Washington,4,Washington,47.4865,-120.361
2003-02,Washington,4,Washington,47.4865,-120.361
2003-03,Washington,10,Washington,47.4865,-120.361
2003-04,Washington,17,Washington,47.4865,-120.361
2003-05,Washington,63,Washington,47.4865,-120.361
2003-06,Washington,216,Washington,47.4865,-120.361
2003-07,Washington,432,Washington,47.4865,-120.361
2003-08,Washington,477,Washington,47.4865,-120.361
2003-09,Washington,132,Washington,47.4865,-120.361
